finalist,year,winner_Nominee,item_award,award_description
Octavia Spencer,2018,Nominee,Oscar,Best Performance by an Actress in a Supporting Role
Octavia Spencer,2018,Nominee,Golden Globe,Best Performance by an Actress in a Supporting Role in a Motion Picture
Octavia Spencer,2020,Nominee,Primetime Emmy,Outstanding Lead Actress in a Limited Series or Movie
Octavia Spencer,2018,Nominee,BAFTA Film Award,Best Supporting Actress
Octavia Spencer,2014,Nominee,AACTA International Award,Best Supporting Actress
Octavia Spencer,2019,Nominee,Saturn Award,Best Actress
Octavia Spencer,2014,Nominee,Hollywood Award,Best Supporting Actress
Octavia Spencer,2014,Winner,AAFCA Award,Best Supporting Actress
Octavia Spencer,2017,Nominee,EDA Award,Best Supporting Actress
Octavia Spencer,2018,Nominee,AFCA Award,Best Supporting Actress
Octavia Spencer,2017,Nominee,ACCA,Best Cast Ensemble
Octavia Spencer,2011,Winner,BFCC Award,Best Supporting Actress
Octavia Spencer,2020,Nominee,Black Reel,"Outstanding Supporting Actress, Motion Picture"
Octavia Spencer,2020,Nominee,Black Reel,"Outstanding Actress, TV Movie/Limited Series"
Octavia Spencer,2018,Nominee,Critics Choice Award,Best Supporting Actress
Octavia Spencer,2012,Nominee,COFCA Award,Best Ensemble
Octavia Spencer,2011,Nominee,CFCA Award,Best Supporting Actress
Octavia Spencer,2020,Nominee,CIFCC Award,Best Supporting Actress
Octavia Spencer,2020,Nominee,Chlotrudis Award,Best Supporting Actress
Octavia Spencer,2019,Winner,CinemaCon Award,Spotlight Award
Octavia Spencer,2017,Nominee,DFWFCA Award,Best Supporting Actress
Octavia Spencer,2017,Nominee,DFCS Award,Best Supporting Actress
Octavia Spencer,2011,Nominee,DFCS Award,Best Supporting Actress
Octavia Spencer,2012,Winner,Woman of the Year,
Octavia Spencer,2018,Nominee,Golden Carp Film Award - International,Best Performance by an Actress in a Supporting Role
Octavia Spencer,2020,Nominee,Independent Spirit Award,Best Supporting Female
Octavia Spencer,2016,Nominee,FFCC Award,Best Supporting Actress
Octavia Spencer,2017,Nominee,GAFCA Award,Best Ensemble
Octavia Spencer,2020,Nominee,Gold Derby Award,Supporting Actress of the Decade
Octavia Spencer,2017,Nominee,Golden Schmoes,Best Supporting Actress of the Year
Octavia Spencer,2017,Winner,Woman of the Year,
Octavia Spencer,2018,Nominee,HFCS Award,Best Supporting Actress
Octavia Spencer,2011,Winner,Hollywood Film Award,Ensemble of the Year
Octavia Spencer,2018,Nominee,HFCS Award,Best Supporting Actress
Octavia Spencer,2020,Nominee,Image Award,"Outstanding Actress in a Television Movie, Limited-Series or Dramatic Special"
Octavia Spencer,2020,Nominee,INOCA,Best Supporting Actress
Octavia Spencer,2012,Nominee,IFC Award,Best Supporting Actress
Octavia Spencer,2016,Winner,Sierra Award,Best Ensemble
Octavia Spencer,2012,Nominee,ALFS Award,Supporting Actress of the Year
Octavia Spencer,2017,Nominee,LAOFCS Award,Best Supporting Actress
Octavia Spencer,2016,Winner,NBR Award,Best Ensemble
Octavia Spencer,2012,Winner,NFCS Award,Best Ensemble Cast
Octavia Spencer,2017,Nominee,NTFCA Award,Best Supporting Actress
Octavia Spencer,2011,Winner,OFCC Award,Best Supporting Actress
Octavia Spencer,2020,Nominee,OFTA Television Award,Best Actress in a Motion Picture or Limited Series
Octavia Spencer,2017,Nominee,OFCS Award,Best Supporting Actress
Octavia Spencer,2018,Winner,Chairman's Vanguard Award,
Octavia Spencer,2015,Nominee,People's Choice Award,Favorite Actress in a New TV Series
Octavia Spencer,2020,Winner,Visionary Award,
Octavia Spencer,2017,Nominee,PCC Award,Best Supporting Actress
Octavia Spencer,2017,Nominee,PFCS Award,Best Actress in a Supporting Role
Octavia Spencer,2019,Nominee,SDFCS Award,Best Supporting Actress
Octavia Spencer,2013,Nominee,SFFCC Award,Best Supporting Actress
Octavia Spencer,2017,Nominee,Satellite Award,Best Actress in a Supporting Role
Octavia Spencer,2017,Winner,Actor,Outstanding Performance by a Cast in a Motion Picture
Octavia Spencer,2012,Nominee,Festival Prize,Best Showcase Short Film
Octavia Spencer,2011,Winner,SEFCA Award,Best Ensemble
Octavia Spencer,2017,Nominee,SLFCA Award,Best Supporting Actress
Octavia Spencer,2013,Nominee,WAFCA Award,Best Supporting Actress
Octavia Spencer,2016,Winner,WFCC Award,Women's Work/Best Ensemble
Kerry Washington,2017,Nominee,Golden Globe,Best Performance by an Actress in a Limited Series or Motion Picture Made for Television
Kerry Washington,2020,Winner,Primetime Emmy,Outstanding Variety Special (Live)
Kerry Washington,2014,Nominee,Hollywood Award,Best Actress
Kerry Washington,2016,Nominee,ACCA TV,Best Actress in a TV Movie or Miniseries
Kerry Washington,2016,Nominee,BET Award,Best Actress
Kerry Washington,2017,Winner,Black Reel,"Outstanding Actress, TV Movie or Limited Series"
Kerry Washington,2020,Nominee,Black Reel,"Outstanding Actress, TV Movie/Limited Series"
Jeffrey Wright,2004,Winner,Golden Globe,"Best Performance by an Actor in a Supporting Role in a Series, Miniseries or Motion Picture Made for Television"
Kerry Washington,2004,Winner,Breakthrough Award,
Kerry Washington,2018,Winner,Spotlight Award,
Kerry Washington,2016,Nominee,Critics' Choice TV Award,Best Actress in a Movie Made for Television or Limited Series
Kerry Washington,2002,Nominee,Independent Spirit Award,Best Female Lead
Kerry Washington,2014,Nominee,Dorian Award,TV Performance of the Year - Actress
Kerry Washington,2015,Winner,Vanguard Award,
Kerry Washington,2016,Nominee,Gold Derby TV Award,TV Movie/Mini Lead Actress
Kerry Washington,2016,Winner,Woman of the Year,
Kerry Washington,2020,Nominee,Image Award,"Outstanding Actress in a Television Movie, Limited-Series or Dramatic Special"
Kerry Washington,2013,Nominee,MTV Movie Award,Best Kiss
Jeffrey Wright,2020,Nominee,Primetime Emmy,Outstanding Supporting Actor in a Drama Series
Jeffrey Wright,2019,Nominee,Saturn Award,Best Actor in a Television Series
Jeffrey Wright,2002,Winner,AFI Award,Actor of the Year - Male - TV Movie or Mini-Series
Jeffrey Wright,2006,Nominee,Black Movie Award,Outstanding Performance by an Actor in a Supporting Role
Jeffrey Wright,2016,Nominee,Black Reel,Outstanding Voice Performance
Jeffrey Wright,2020,Nominee,Black Reel,"Outstanding Supporting Actor, Drama Series"
Jeffrey Wright,2012,Nominee,COFCA Award,Best Ensemble
Jeffrey Wright,2007,Winner,Career Achievement Award,
Jeffrey Wright,2006,Nominee,Chlotrudis Award,Best Supporting Actor
Jeffrey Wright,2014,Nominee,Critics' Choice TV Award,Best Supporting Actor in a Drama Series
Jeffrey Wright,2019,Winner,Lost Weekend Award,Best Supporting Actor
Jeffrey Wright,2006,Nominee,Independent Spirit Award,Best Supporting Male
Kerry Washington,2017,Nominee,Vision Award,Best Performance - Drama
Kerry Washington,2016,Nominee,OFTA Television Award,Best Actress in a Motion Picture or Limited Series
Kerry Washington,2017,Nominee,People's Choice Award,Favorite Dramatic TV Actress
Kerry Washington,2020,Nominee,PGA Award,Outstanding Producer of Streamed or Televised Motion Pictures
Kerry Washington,2007,Winner,Razzie Award,Worst Screen Couple
Kerry Washington,2012,Nominee,SDFCS Award,Best Ensemble Performance
Kerry Washington,2017,Nominee,Satellite Award,Best Actress in a Miniseries or a Motion Picture Made for Television
Kerry Washington,2017,Nominee,Actor,Outstanding Performance by a Female Actor in a Television Movie or Limited Series
Kerry Washington,2016,Nominee,Teen Choice Award,Choice TV Actress: Drama
Kerry Washington,2014,Nominee,TV Guide Award,Favorite Actress
Kerry Washington,2002,Winner,MECCA Movie Award,Future of Film Award
Jeffrey Wright,2018,Winner,Jury Prize,Best Documentary Short
Jeffrey Wright,2018,Nominee,Gold Derby TV Award,Drama Actor
Jeffrey Wright,2016,Winner,IGN People's Choice Award,Best TV Actor
Jeffrey Wright,2017,Nominee,Image Award,"Outstanding Actor in a Television Movie, Limited Series or Dramatic Special"
Jeffrey Wright,2018,Nominee,IDA Award,Best Short
Jeffrey Wright,2015,Nominee,Vision Award,Best Performance - Drama
Jeffrey Wright,2018,Nominee,OFTA Television Award,Best Actor in a Drama Series
Jeffrey Wright,2005,Winner,SDFCS Award,Best Supporting Actor
Jeffrey Wright,2004,Nominee,Golden Satellite Award,"Best Actor in a Supporting Role in a Series, Miniseries or a Motion Picture Made for Television"
Jeffrey Wright,2017,Nominee,Actor,Outstanding Performance by an Ensemble in a Drama Series
Jeffrey Wright,2000,Winner,TFCA Award,"Best Supporting Performance, Male"
Kerry Washington,2013,Winner,WIN Award,Outstanding Actress Drama Series
Jeffrey Wright,2018,Winner,Best Actor,
Paul Mescal,2020,Nominee,Primetime Emmy,Outstanding Lead Actor in a Limited Series or Movie
Paul Mescal,2020,Nominee,Dorian TV Award,Best TV Performance - Actor
Paul Mescal,2020,Winner,Gold Derby TV Award,Breakthrough Performer of the Year
Paul Mescal,2020,Nominee,OFTA Television Award,Best Actor in a Motion Picture or Limited Series
Regina King,2019,Winner,Oscar,Best Performance by an Actress in a Supporting Role
Regina King,2019,Winner,Golden Globe,Best Performance by an Actress in a Supporting Role in a Motion Picture
Regina King,2020,Winner,Primetime Emmy,Outstanding Lead Actress in a Limited Series or Movie
Regina King,2018,Winner,AAFCA Award,Best Supporting Actress
Regina King,2019,Winner,EDA Award,Best Supporting Actress
Regina King,2019,Winner,AFCA Award,Best Supporting Actress
Regina King,2019,Nominee,ACCA,Best Actress in a Supporting Role
Regina King,2020,Nominee,BET Award,Best Actress
Regina King,2005,Nominee,BET Comedy Award,Outstanding Supporting Actress in a Theatrical Film
Regina King,2018,Winner,BFCC Award,Best Supporting Actress
Regina King,2019,Winner,Black Reel,Outstanding Supporting Actress
Regina King,2020,Winner,Black Reel,"Outstanding Actress, TV Movie/Limited Series"
Regina King,2018,Winner,BOFCA Award,Best Supporting Actress
Regina King,2018,Winner,BSFC Award,Best Supporting Actress
Regina King,2020,Winner,Critics Choice Award,Best Actress in a Drama Series
Regina King,2019,Winner,COFCA Award,Best Supporting Actress
Regina King,2018,Nominee,CFCA Award,Best Supporting Actress
Regina King,2019,Winner,CIFCC Award,Best Supporting Actress
Regina King,2020,Nominee,CinEuphoria,Best Supporting Actress - International Competition
Regina King,2016,Nominee,Critics' Choice TV Award,Best Supporting Actress in a Drama Series
Regina King,2018,Winner,DFWFCA Award,Best Supporting Actress
Regina King,2019,Nominee,DFCS Award,Best Supporting Actress
Regina King,2018,Winner,DFCS Award,Best Supporting Actress
Regina King,2001,Nominee,Video Premiere Award,Best Actress
Regina King,2019,Winner,Independent Spirit Award,Best Supporting Female
Regina King,2018,Nominee,FFCC Award,Best Supporting Actress
Regina King,2020,Nominee,Dorian TV Award,Best TV Performance - Actress
Regina King,2019,Nominee,GAFCA Award,Best Supporting Actress
Regina King,2020,Winner,Gold Derby TV Award,Movie/Limited Series Actress
Regina King,2018,Nominee,Golden Schmoes,Best Supporting Actress of the Year
Regina King,2018,Winner,GWNYFCA Award,Best Supporting Actress
Regina King,2020,Winner,Victor Rabinowitz and Joanne Grant Award for Social Justice,
Regina King,2019,Nominee,HFCS Award,Best Supporting Actress
Regina King,2019,Nominee,IGN Award,Best Dramatic TV Performance
Regina King,2020,Nominee,Image Award,Outstanding Actress in a Drama Series
Regina King,2018,Winner,IFJA Award,Best Supporting Actress
Regina King,2018,Nominee,ICP Award,Best Supporting Actress
Regina King,2019,Nominee,ICS Award,Best Supporting Actress
Regina King,2019,Nominee,INOCA,Best Supporting Actress
Regina King,2019,Winner,IFC Award,Best Supporting Actress
Regina King,2018,Winner,Sierra Award,Best Supporting Actress
Regina King,2019,Winner,LEJA Award,Best Performance by an Actress in a Supporting Role
Regina King,2019,Nominee,ALFS Award,Supporting Actress of the Year
Regina King,2018,Winner,LAFCA Award,Best Supporting Actress
Regina King,2018,Winner,LAOFCS Award,Best Supporting Actress
Regina King,2020,Winner,Audience Award,Streaming
Regina King,2019,Winner,MCFCA Award,Best Supporting Actress
Regina King,2012,Nominee,Vision Award,Best Performance - Drama
Regina King,2018,Winner,NBR Award,Best Supporting Actress
Regina King,2019,Winner,NSFC Award,Best Supporting Actress
Regina King,2018,Winner,NYFCC Award,Best Supporting Actress
Regina King,2018,Winner,NYFCO Award,Best Supporting Actress
Regina King,2019,Winner,NCFCA Award,Best Supporting Actress
Regina King,2018,Winner,OFCC Award,Best Supporting Actress
Regina King,2018,Nominee,OAFFC Award,Best Supporting Female
Regina King,2020,Winner,OFTA Television Award,Best Actress in a Motion Picture or Limited Series
Regina King,2019,Winner,OFCS Award,Best Supporting Actress
Regina King,2019,Winner,Chairman's Award,
Regina King,2018,Winner,PFCC Award,Best Supporting Actress
Regina King,2018,Winner,PCC Award,Best Supporting Actress
Regina King,2018,Winner,SFFCC Award,Best Supporting Actress
Regina King,2019,Winner,Satellite Award,Best Actress in a Supporting Role
Regina King,2005,Nominee,Actor,Outstanding Performance by a Cast in a Motion Picture
Regina King,2018,Winner,Seattle Film Critics Award,Best Supporting Actress
Regina King,2018,Winner,SEFCA Award,Best Supporting Actress
Regina King,2018,Winner,SLFCA Award,Best Supporting Actress
Regina King,2005,Nominee,Teen Choice Award,Choice Movie Dance Scene
Regina King,2020,Winner,TCA Award,Individual Achievement in Drama
Regina King,2005,Nominee,Stinker Award,Less Than Dynamic Duo
Regina King,2018,Winner,TFCA Award,Best Supporting Actress
Regina King,2020,Nominee,People's Choice Award,
Regina King,2018,Winner,WAFCA Award,Best Supporting Actress
Regina King,2015,Nominee,WIN Award,Outstanding Actress Made for Television Movie / Mini-Series
Regina King,1987,Nominee,Young Artist Award,Exceptional Performance by a Young Actress in a Long Running Series Comedy or Drama
Cate Blanchett,2016,Nominee,Oscar,Best Performance by an Actress in a Leading Role
Cate Blanchett,2020,Nominee,Golden Globe,Best Performance by an Actress in a Motion Picture - Musical or Comedy
Cate Blanchett,2020,Nominee,Primetime Emmy,Outstanding Lead Actress in a Limited Series or Movie
Cate Blanchett,2016,Nominee,BAFTA Film Award,Best Leading Actress
Cate Blanchett,2016,Winner,AACTA International Award,Best Lead Actress
Cate Blanchett,2016,Nominee,Movies for Grownups Award,Best Grownup Love Story
Cate Blanchett,2009,Nominee,Saturn Award,Best Actress
Cate Blanchett,2002,Nominee,AFI Award,Featured Actor of the Year - Female - Movies
Cate Blanchett,2016,Nominee,EDA Award,Best Actress
Cate Blanchett,2015,Nominee,AFCA Award,Best Actress
Cate Blanchett,2015,Winner,Longford Lyell Award,
Cate Blanchett,2008,Winner,AFI International Award,Best Actress
Cate Blanchett,2015,Nominee,ACCA,Best Actress in a Leading Role
Cate Blanchett,2018,Winner,Britannia Award,Stanley Kubrick Britannia Award for Excellence in Film
Cate Blanchett,2015,Winner,BTVA Feature Film Voice Acting Award,Best Female Lead Vocal Performance in a Feature Film
Cate Blanchett,2000,Nominee,Blockbuster Entertainment Award,Favorite Supporting Actress - Suspense
Cate Blanchett,2013,Winner,BOFCA Award,Best Actress
Cate Blanchett,2013,Winner,BSFC Award,Best Actress
Cate Blanchett,2007,Nominee,British Independent Film Award,Best Supporting Actor/Actress
Cate Blanchett,2016,Nominee,Critics Choice Award,Best Actress
Cate Blanchett,2016,Nominee,COFCA Award,Best Actress
Cate Blanchett,2015,Nominee,CFCA Award,Best Actress
Cate Blanchett,2008,Winner,Chlotrudis Award,Best Supporting Actress
Cate Blanchett,2014,Winner,Cinema Bloggers Award,Best Actress - International Competition
Cate Blanchett,2017,Nominee,CinEuphoria,Best Actress - International Competition
Cate Blanchett,2016,Winner,Spotlight Award,
Cate Blanchett,2014,Winner,CCOP,Best Actress (Melhor Atriz)
Cate Blanchett,2015,Nominee,DFWFCA Award,Best Actress
Cate Blanchett,2016,Nominee,DFCS Award,Best Actress
Cate Blanchett,2015,Nominee,DFCS Award,Best Actress
Cate Blanchett,2013,Winner,DFCC,Best Actress
Cate Blanchett,2012,Winner,Woman of the Year,
Cate Blanchett,2014,Nominee,Empire Award,Best Actress
Cate Blanchett,2001,Nominee,Chainsaw Award,Best Actress
Cate Blanchett,2005,Winner,FCCA Award,Best Actress in a Lead Role
Cate Blanchett,2016,Nominee,Independent Spirit Award,Best Female Lead
Cate Blanchett,2008,Winner,FilmInk Award,Best Performance by an Aussie in an Overseas Movie
Cate Blanchett,2015,Nominee,FFCC Award,Best Actress
Cate Blanchett,2020,Nominee,Dorian TV Award,Wilde Wit of the Year
Cate Blanchett,2014,Winner,GAFCA Award,Best Actress
Cate Blanchett,2020,Nominee,Gold Derby TV Award,Performer of the Year
Cate Blanchett,2002,Winner,Golden Camera,Best International Actress
Cate Blanchett,2013,Nominee,Golden Schmoes,Best Actress of the Year
Cate Blanchett,2015,Nominee,Gotham Independent Film Award,Best Actress
Cate Blanchett,2014,Winner,Guardian Film Award,Best Actor
Cate Blanchett,2016,Nominee,HFCS Award,Best Actress
Cate Blanchett,2005,Winner,IF Award,Best Actress
Cate Blanchett,2013,Winner,IGN Award,Best Movie Actress
Cate Blanchett,2015,Nominee,ICP Award,Best Lead Actress
Cate Blanchett,2016,Nominee,ICS Award,Best Actress
Cate Blanchett,2016,Nominee,INOCA,Best Actress
Cate Blanchett,2015,Winner,IOFCP Award,Best Actress in a Leading Role
Cate Blanchett,2014,Winner,IFC Award,Best Actress
Cate Blanchett,2016,Nominee,IFTA Award,Best International Actress
