rating_total,rating_avg,finalist,movie_description,cast,language,style,country,company,film_location
71,7.0,Emerald Point N.A.S. (TV Series 1983–1984) - IMDb,"
                    The lives and trials of the staff and civilian residents of a US naval base.
            "," Dennis Weaver
, Maud Adams
, Andrew Stevens
, Charles Frank
, Richard Dean Anderson
, Sela Ward
, Doran Clark
, Stephanie Dunnam
, Susan Dey
, Jill St. John
, Robert Loggia
, Michael Carven
, Robert Vaughn
, Michael Brandon
, Patrick O'Neal
, Darryl Cooksey
",English,"[' Drama', ' ', None, None, None]",English, 20th Century Fox Television,
"1,594",6.6,"Trapper John, M.D. (TV Series 1979–1986) - IMDb","
                    The Korean War M*A*S*H unit veteran operates as Chief Surgeon in a major city hospital with his colleagues.
            "," Pernell Roberts
, Brian Stokes Mitchell
, Charles Siebert
, Gregory Harrison
, Christopher Norris
, Madge Sinclair
, Chris Hutson
, Simon Scott
",English,"[' Drama', ' ', None, None, None]",English, 20th Century Fox Television,
"3,578",7.9,St. Elsewhere (TV Series 1982–1988) - IMDb,"
                    The lives and work of the staff of St. Eligius Hospital, an old and disrespected Boston teaching hospital.
            "," Ed Begley Jr.
, Howie Mandel
, David Morse
, Christina Pickles
, William Daniels
, Denzel Washington
, Norman Lloyd
, Eric Laneuville
, Ed Flanders
, Stephen Furst
, Sagan Lewis
, Bonnie Bartlett
, Cynthia Sikes
, Mark Harmon
, Jennifer Savidge
, Terence Knox
",English,"[' Comedy', ' ', None, None, None]",English, MTM Productions,
359,7.6,The First Olympics: Athens 1896 (TV Mini-Series 1984– ) - IMDb,"
                    This movie describes the founding of the modern Olympics and concentrates on the creation of the American team and their trials in getting to the Olympics in Athens.
            "," David Ogden Stiers
, Hunt Block
, David Caruso
, Alex Hyde-White
, Benedict Taylor
, Edward Wiley
, Nicos Ziagos
, Honor Blackman
, Gayle Hunnicutt
, Virginia McKenna
, Bill Travers
, Louis Jourdan
, Angela Lansbury
, Keith Edwards
, Dave King
, Rolf Saxon
, Titos Vandis
, William Armstrong
, Hutton Cobb
, Ian Morton
, Aaron Swartz
, David Healy
, Bruce Boa
, Sean Caffrey
, Betty Valassi
, Alexander Revidis
, Elvira Poulianou
, Dimitri Malavetas
, Christos Efthimiou
, Alkis Panagiotidis
, Mihalis Giannatos
, David Gilliam
, Terrance Conder
, Peter Merrill
, Nancy Paul
, Ed Bishop
, Alibe Parsons
, Jenifer Landor
, Andy Lucas
, Robert James
, Kevork Malikyan
, Jeff Harding
, Albert Welling
, Paul Maxwell
, Robert Addie
, Alan Rowe
, Brian Coburn
, Kate Binchy
, Dimitri Andreas
",English,"[' Drama', ' ', ' Sport', None, None]",English, Columbia Pictures Television,
"7,430",7.8,V: The Final Battle (TV Mini-Series 1984) - IMDb,"
                    A small group of human resistance fighters fight a desperate guerilla war against the genocidal extra-terrestrials who dominate Earth.
            "," Jane Badler
, Michael Durrell
, Robert Englund
, Faye Grant
, Richard Herd
, Thomas Hill
, Michael Ironside
, Peter Nelson
, David Packer
, Neva Patterson
, Andrew Prine
, Sandy Simpson
, Marc Singer
, Blair Tefkin
, Michael Wright
, Denise Galik
, Jason Bernard
, Rafael Campos
, Frank Ashmore
, Diane Cary
, Viveka Davis
, Marin May
, Greta Blackburn
, Eric Johnston
, Stack Pierce
, Sarah Douglas
, Hansford Rowe
, Mickey Jones
, Camila Ashland
, Dick Miller
, Don Starr
",English,"[' Action', ' Adventure', ' Sci-Fi', None, None]",English, Blatt-Singer Productions,
235,7.3,Why Me? (TV Movie 1984) - IMDb,"
                    Leola Mae Harmon, a pregnant military nurse who is the victim of a drunk-driving accident. In addition to losing her unborn child, Leola is severely disfigured by the incident. To make ...
                    "," Glynnis O'Connor
, Armand Assante
, Craig Wasson
, Annie Potts
, Michael Sacks
, Bruce Abbott
, Richard Backus
, William Frankfather
, Kenneth Kimmins
, Lenka Peterson
, Milton Selzer
, William Windom
, Harley Scott
, Gary Bisig
, Walker Edmiston
",English,"[' Drama', ' ', None, None, None]",English, Lorimar Productions,
96,7.9,The Mystic Warrior (TV Movie 1984) - IMDb,"
                    Saga about a proud band of Sioux Indians, and the efforts of one brave to save his people from destruction through the use of mysterious powers handed down by ancestors.
            "," Robert Beltran
, Devon Ericson
, Rion Hunter
, Victoria Racimo
, Nick Ramus
, James Remar
, Ned Romero
, Ron Soble
, Will Sampson
, Roger Campo
, Hortensia Colorado
, Brigitte Gault
, Apollonia Kotero
, Ivan Naranjo
, Branscombe Richmond
",English,"[' Drama', None, None, None, None]",English, Warner Bros. Television,
"14,278",7.1,The Day After (TV Movie 1983) - IMDb,"
                    The effects of a devastating nuclear holocaust on small-town residents of eastern Kansas.
            "," Jason Robards
, JoBeth Williams
, Steve Guttenberg
, John Cullum
, John Lithgow
, Bibi Besch
, Lori Lethin
, Amy Madigan
, Jeff East
, Georgann Johnson
, William Allen Young
, Calvin Jung
, Lin McCarthy
, Dennis Lipscomb
, Clayton Day
",English,"[' Drama', ' Sci-Fi', None, None, None]",English, ABC Circle Films,
157,5.7,Samson and Delilah (TV Movie 1984) - IMDb,"
                    The long haired biblical strongman Samson falls in love with beautiful temptress Delilah in Philistine.
            "," Max von Sydow
, Belinda Bauer
, Stephen Macht
, Daniel Stern
, Clive Revill
, Jennifer Holmes
, David Eisner
, David Byrd
, José Ferrer
, Maria Schell
, Victor Mature
, Antony Hamilton
, Angélica Aragón
, José René Ruiz
, Brandon Scott
",English,"[' Action', ' Adventure', ' Fantasy', None, None]",English, First National Telecommunications Inc.,
350,7.8,George Washington (TV Mini-Series 1984) - IMDb,"
                    The early life and career of the American General and President through his participation in the Revolutionary War.
            "," Barry Bostwick
, Patty Duke
, David Dukes
, Jaclyn Smith
, Farnham Scott
, Lloyd Bridges
, José Ferrer
, Hal Holbrook
, Trevor Howard
, Jeremy Kemp
, Richard Kiley
, Stephen Macht
, James Mason
, Rosemary Murphy
, Clive Revill
, Robert Stack
, Anthony Zerbe
, Tony Devon
, Mark C. Pollock
",USA,"[' Biography', ' ', ' History', ' War', None]",USA, David Gerber Productions,"Colonial Williamsburg, Williamsburg, Virginia, USA"
176,6.3,Dempsey (TV Movie 1983) - IMDb,"
                    True story about Jack Dempsey, one of the most famous professional US boxers who made his name in the 1920's as the world heavyweight champion and media sensation.
            "," Treat Williams
, Sam Waterston
, Sally Kellerman
, Victoria Tennant
, Peter Mark Richman
, Jesse Vint
, Robert Harper
, John McLiam
, Bonnie Bartlett
, James Noble
, John Lehne
, Cliff Emmich
, Michael McManus
, Mark L. Taylor
, Jimmy Nickerson
",English,"[' Biography', ' ', ' Sport', None, None]",English, Charles Fries Productions,
,,The 38th Annual Tony Awards (1984) - IMDb,"
                    "," Julie Andrews
, Robert Preston
, Martine Allard
, Emanuel Azenberg
, Christine Baranski
, Gene Barry
, Hinton Battle
, Michael Bennett
, Ken Billington
, Philip Bosco
, Barry Brown
, Liz Callaway
, Allan Carr
, Carol Channing
, Glenn Close
",English,"[' ', ' ', None, None, None]",English,IMDbPro,
274,5.5,The Borrowers (TV Movie 1973) - IMDb,"
                    An eight-year-old boy discovers a family of tiny people, only a few inches tall, living beneath the floorboards of a Victorian country home.
            "," Eddie Albert
, Tammy Grimes
, Judith Anderson
, Beatrice Straight
, Barnard Hughes
, Dennis Larson
, Karen Pearson
, Murray Westgate
, Dan McIlravey
",English,"[' Family', ' ', None, None, None]",English, 20th Century Fox Television,
"8,757",7.7,A Charlie Brown Thanksgiving (TV Short 1973) - IMDb,"
                    Peppermint Patty invites herself and her friends over to Charlie Brown's for Thanksgiving, and with Linus, Snoopy, and Woodstock, he attempts to throw together a Thanksgiving dinner.
            "," Todd Barbee
, Robin Kohn
, Stephen Shea
, Hilary Momberger-Powers
, Christopher DeFaria
, Jimmy Ahrens
, Robin Reed
",English,"[' Animation', ' Short', ' Comedy', ' Family', None]",English, Lee Mendelson Film Productions,
340,8.1,Free to Be... You & Me (TV Movie 1974) - IMDb,"
                    Based on the beloved children's album that helped challenge gender stereotypes, this 1974 TV special brings a selection of songs from Marlo Thomas's record and book to the small screen via live-action, puppetry and animation.
            "," Marlo Thomas
, Alan Alda
, Harry Belafonte
, Mel Brooks
, Rita Coolidge
, Billy De Wolfe
, Roberta Flack
, Roosevelt Grier
, Michael Jackson
, Kris Kristofferson
, Bobby Morse
, The New Seekers
, Tom Smothers
, Cicely Tyson
, The Voices of East Harlem
",USA,"[' Animation', ' ', ' Musical', None, None]",USA, Free to Be Foundation,
14,6.9,The John Denver Show (TV Series 1973– ) - IMDb,"
                    Weekly music and variety show starring John Denver.
            "," John Denver
, Alyn Ainsworth
, Bill Danoff
, Taffy Nivert
, Pan's People
",English,"[' Music', None, None, None, None]",English, British Broadcasting Corporation (BBC), British Broadcasting Corporation (BBC)
,,The Triple Crown of Racing (TV Mini-Series 1973– ) - IMDb,"
                    "," Chic Anderson
, Heywood Hale Broun
, Ron Turcotte
, Jack Whitaker
, Frank Wright
",English,"[' Sport', None, None, None, None]",English, CBS Sports,
18,6.6,Bobby Riggs vs. Billie Jean King: Tennis Battle of the Sexes (1973) - IMDb,"
                    "," Howard Cosell
, Bobby Riggs
, Billie Jean King
, Rosemary Casals
, Frank Gifford
, Eugene Scott
",English,"[' Sport', ' ', None, None, None]",English, ABC Sports,
9,6.3,1973 World Series (TV Mini-Series 1973– ) - IMDb,"
                    The New York Mets face the Oakland Athletics for the Major League Baseball Championship.
            "," Curt Gowdy
, Joe Garagiola
, Jesus Alou
, Sal Bando
, Yogi Berra
, Bert Campaneris
, Augie Donatelli
, Ray Fosse
, Russ Goetz
, Dick Green
, Jerry Grote
, Don Hahn
, Bud Harrelson
, Reggie Jackson
, Cleon Jones
, Darold Knowles
, Felix Millan
, John Milner
, Jerry Neudecker
, Paul Pryor
, Joe Rudi
, Marty Springstead
, Rusty Staub
, Gene Tenace
, Harry Wendelstedt
, Dick Williams
, Tony Kubek
, Rollie Fingers
, Wayne Garrett
, Deron Johnson
, Monte Moore
, Vic Davalillo
, Angel Mangual
, Tug McGraw
, Jim Beauchamp
, Ed Kranepool
, Ted Kubiak
, Ray Sadecki
, Ken Boswell
, Billy Conigliaro
, Ken Holtzman
, Allan Lewis
, Jon Matlack
, Willie Mays
, Blue Moon Odom
, Harry Parker
",English,"[' Sport', ' ', None, None, None]",English,IMDbPro,
223,5.9,The Phantom of Hollywood (TV Movie 1974) - IMDb,"
                    The internationally famous Worldwide Studios (really MGM) has hit hard times and is forced to sell it's back lot to Hollywood property developers. The trouble is someone keeps killing off ...
                    "," Skye Aubrey
, Jack Cassidy
, Jackie Coogan
, Broderick Crawford
, Peter Haskell
, John Ireland
, Peter Lawford
, Gary Barton
, Corinne Calvet
, Billy Halop
, John Lupton
, Kent Taylor
, Regis Toomey
, Fredd Wayne
, Bill Williams
",English,"[' Drama', ' ', ' Thriller', None, None]",English, MGM Television,
18,6.2,Judgment: The Trial of Julius and Ethel Rosenberg (TV Movie 1974) - IMDb,"
                    Julius and friends try to feed the poor during the depression and rellish the idea of a new communist state who they want to survive. After WWII Russia is no longer our ally so their political activity becomes treason.
            "," Allan Arbus
, Herschel Bernardi
, Barbara Colby
, George Cooper
, Angus Duncan
, Allen Garfield
, Danny Goldman
, Harold Gould
, Jack Grapes
, Kathryn Jackson
, Harvey Jason
, Stanley Kramer
, David Spielberg
, Brenda Vaccaro
, Anatol Winogradoff
",English,"[' Drama', None, None, None, None]",English, Stanley Kramer Productions,
,,Dean Martin Presents Music Country (TV Series 1973– ) - IMDb,"
                    "," Lynn Anderson
, Loretta Lynn
, Donna Fargo
, Jerry Reed
, Mac Davis
, Kris Kristofferson
, The Statler Brothers
",English,"[' Music', None, None, None, None]",English,IMDbPro,
20,7.2,The New Treasure Hunt (TV Series 1973–1977) - IMDb,"
                    Chuck Barris-produced revival of the 1950s quiz show of the same name, where contestants selected boxes and could win either worthless junk, luxury prizes or thousands of dollars in cash.
            "," Geoff Edwards
, Emile Autuori
, Sivi Aberg
, Jane Nelson
, Nomi DeVargas
, Pamela Hensley
, Tony Cacciotti
, Johnny Jacobs
",English,"['Ben Hallums<Benarowe@charter.net>', None, None, None, None]",English, Chuck Barris Productions, Chuck Barris Productions
571,8.2,War & Peace (TV Series 1972–1973) - IMDb,"
                    Napoleon's tumultuous relations with Russia including his disastrous 1812 invasion serve as the backdrop for the tangled personal lives of five aristocratic Russian families.
            "," Anthony Hopkins
, Morag Hood
, Alan Dobie
, Rupert Davies
, Joanna David
, Faith Brook
, Angela Down
, Sylvester Morand
, David Swift
, Fiona Gaunt
, Frank Middlemass
, Anthony Jacobs
, Neil Stacy
",English,"[' Drama', ' ', ' War', None, None]",English, British Broadcasting Corporation (BBC),
262,7.8,The Snoop Sisters (TV Series 1972–1974) - IMDb,"
                    A spinster and her widowed sister, who are also mystery writers, try to solve mysterious murders.
            "," Helen Hayes
, Mildred Natwick
, Lou Antonio
, Bert Convy
",English,"[' Comedy', ' ', ' Drama', ' Mystery', None]",English, Talent Associates-Norton Simon,
78,6.3,Cry Rape (TV Movie 1973) - IMDb,"
                    A man who is arrested for rape swears it wasn't him but somebody who looks just like him, but the victim insists it was him.
            "," Andrea Marcovicci
, Peter Coffield
, Greg Mullavey
, Joseph Sirola
, Lesley Woods
, Patricia Mattick
, James Luisi
, Robert Hogan
, Jana Bellan
, Howard Platt
, Paul Comi
, Richard Evans
, George Murdock
, Lawrence Bame
, Lew Horn
",English,"[' Crime', ' ', None, None, None]",English, Leonard Freeman Production,
5,4.8,NBC Follies (TV Series 1973– ) - IMDb,"
                    A variety show modeled on the old vaudeville shows. A mixture of comedic skits and musical performances with no regular host. It's opening theme was "" It's Follies Time"" by Harper McKay.
            "," Sammy Davis Jr.
, Mickey Rooney
",English,"[' Comedy', ' Music', None, None, None]",English, National Broadcasting Company (NBC),
17,8.1,Tell Me Where It Hurts (TV Movie 1974) - IMDb,"
                    A housewife, increasingly disenchanted with her homemaker role, looks for new meaning in her life and organizes a discussion group, changing the lives of her six closest friends.
            "," Maureen Stapleton
, Paul Sorvino
, Doris Dowling
, Rose Gregorio
, Ayn Ruymen
, John Randolph
, Louise Latham
, Katherine MacGregor
, Pearl Shear
, Patricia Smith
, Fay Kanin
, Maxine Stuart
, James Foote
, Mark Roberts
, Tracy Bogart
",English,"[' Drama', ' ', None, None, None]",English, Tomorrow Entertainment,
,,Paradise (TV Movie 1974) - IMDb,"
                    "," Luther Adler
, Joseph Bologna
, Ruth Buzzi
, Broderick Crawford
, Ted Knight
, Renée Taylor
",English,"[' Comedy', None, None, None, None]",English,IMDbPro,
358,7.8,Steambath (TV Movie 1973) - IMDb,"
                    TV adaptation of Bruce Jay Friedman's off-Broadway play. Tandy, Merideth and assorted others unexpectedly wake up in a steambath with no easy exit. After spending some time there, it ...
                    "," Stephen Elliott
, Bill Bixby
, Herb Edelman
, Neil J. Schwartz
, Patrick Spohn
, Peter Kastner
, Valerie Perrine
, Kenneth Mars
, José Pérez
, Art Metrano
, Shirley Kirkes
, Biff Elliot
",English,"[' Drama', ' Fantasy', None, None, None]",English, Hollywood Television Theatre, Hollywood Television Theatre
17,7.2,Lily (1973) - IMDb,"
                    "," Lily Tomlin
, Richard Pryor
, Bill Gerber
, Judith Kahan
, Alan Alda
, Felix Silla
, Richard Tomlin
",English,"[' Comedy', ' ', None, None, None]",English, Omnipotent,
"20,138",8.7,Lonesome Dove (TV Mini-Series 1989) - IMDb,"
                    Two former Texas Rangers renew their spirit of adventure as they and several other residents of a small Texas town join a cattle drive to the Montana Territory.
            "," Robert Duvall
, Tommy Lee Jones
, Danny Glover
, Diane Lane
, Robert Urich
, Frederic Forrest
, D.B. Sweeney
, Ricky Schroder
, Anjelica Huston
, Chris Cooper
, Timothy Scott
, Glenne Headly
, Barry Corbin
, William Sanderson
, Barry Tubb
, Gavan O'Herlihy
, Steve Buscemi
, Frederick Coffin
, Travis Swords
, Kevin O'Morrison
, Ron Weyand
, Lanny Flaherty
, David Carpenter
, James McMurtry
, Charlie Haynie
, James Terry McIlvain
, Sonny Carl Davis
, Jorge Martínez de Hoyos
, León Singer
, Thomas Connor
, Jerry Biggs
, Missy Crider
, Sean Hennigan
, Lauren Stanley
, Julius Tennon
, Jack Caffrey
, Adam Faraizl
, Jimmy Ray Pickens
, Bradley Gregg
, Nina Siemaszko
",English,"[' Adventure', ' ', ' Western', None, None]",English, Motown Productions,
